Date,Time (GMT),Verified (ft)
10/20/2020,13:06,0.89
10/20/2020,13:12,1.02
10/20/2020,13:18,1.16
10/20/2020,13:24,1.29
10/20/2020,13:30,1.4
10/20/2020,13:36,1.51
10/20/2020,13:42,1.63
10/20/2020,13:48,1.76
10/20/2020,13:54,1.84
10/20/2020,14:00,1.96
10/20/2020,14:06,2.08
10/20/2020,14:12,2.17
10/20/2020,14:18,2.29
10/20/2020,14:24,2.37
10/20/2020,14:30,2.46
10/20/2020,14:36,2.52
10/20/2020,14:42,2.61
10/20/2020,14:48,2.71
10/20/2020,14:54,2.78
10/20/2020,15:00,2.87
10/20/2020,15:06,2.92
10/20/2020,15:12,2.98
10/20/2020,15:18,3.05
10/20/2020,15:24,3.08
10/20/2020,15:30,3.12
10/20/2020,15:36,3.17
10/20/2020,15:42,3.18
10/20/2020,15:48,3.16
10/20/2020,15:54,3.16
10/20/2020,16:00,3.16
10/20/2020,16:06,3.1
10/20/2020,16:12,3.08
10/20/2020,16:18,3.1
10/20/2020,16:24,3.15
10/20/2020,16:30,3.09
10/20/2020,16:36,3.06
10/20/2020,16:42,3.05
10/20/2020,16:48,3
10/20/2020,16:54,2.96
10/20/2020,17:00,2.91
10/20/2020,17:06,2.88
10/20/2020,17:12,2.8
10/20/2020,17:18,2.75
10/20/2020,17:24,2.69
10/20/2020,17:30,2.63
10/20/2020,17:36,2.56
10/20/2020,17:42,2.46
10/20/2020,17:48,2.34
10/20/2020,17:54,2.28
10/20/2020,18:00,2.19
10/20/2020,18:06,2.12
10/20/2020,18:12,2
10/20/2020,18:18,1.94
