Date,Time (GMT),Verified (ft)
8/10/1960,13:00,-0.51
8/10/1960,14:00,0.69
8/10/1960,15:00,1.39
8/10/1960,16:00,1.59
8/10/1960,17:00,1.49
8/10/1960,18:00,0.59
8/10/1960,19:00,-0.41
8/10/1960,20:00,-1.61
8/10/1960,21:00,-2.61
8/10/1960,22:00,-2.91
8/10/1960,23:00,-2.71
8/11/1960,0:00,-1.81
8/11/1960,1:00,-0.71
8/11/1960,2:00,0.49
8/11/1960,3:00,1.59
8/11/1960,4:00,2.09
8/11/1960,5:00,2.09
8/11/1960,6:00,1.39
8/11/1960,7:00,0.29
8/11/1960,8:00,-0.91
8/11/1960,9:00,-2.01
8/11/1960,10:00,-2.61
8/11/1960,11:00,-2.61
8/11/1960,12:00,-2.01
8/11/1960,13:00,-1.01
8/11/1960,14:00,0.09
8/11/1960,15:00,1.29
8/11/1960,16:00,1.89
8/11/1960,17:00,1.89
8/11/1960,18:00,1.69
8/11/1960,19:00,0.99
8/11/1960,20:00,-0.11
8/11/1960,21:00,-1.31
8/11/1960,22:00,-2.01
8/11/1960,23:00,-2.21
8/12/1960,0:00,-2.01
8/12/1960,1:00,-1.31
8/12/1960,2:00,-0.31
8/12/1960,3:00,0.69
8/12/1960,4:00,1.49
8/12/1960,5:00,1.79
8/12/1960,6:00,1.69
8/12/1960,7:00,0.89
8/12/1960,8:00,-0.11
8/12/1960,9:00,-1.21
8/12/1960,10:00,-2.11
8/12/1960,11:00,-2.51
8/12/1960,12:00,-2.41
8/12/1960,13:00,-1.71
8/12/1960,14:00,-0.81
8/12/1960,15:00,0.19
8/12/1960,16:00,1.19
8/12/1960,17:00,1.69
8/12/1960,18:00,1.69
8/12/1960,19:00,1.29
8/12/1960,20:00,0.49
8/12/1960,21:00,-0.61
8/12/1960,22:00,-1.51
8/12/1960,23:00,-2.11
8/13/1960,0:00,-2.21
8/13/1960,1:00,-1.91
8/13/1960,2:00,-1.31
8/13/1960,3:00,-0.41
8/13/1960,4:00,0.59
8/13/1960,5:00,1.09
8/13/1960,6:00,1.19
8/13/1960,7:00,0.99
8/13/1960,8:00,0.39
8/13/1960,9:00,-0.51
8/13/1960,10:00,-1.51
8/13/1960,11:00,-2.21
8/13/1960,12:00,-2.51
8/13/1960,13:00,-2.21
8/13/1960,14:00,-1.51
8/13/1960,15:00,-0.71
8/13/1960,16:00,0.19
8/13/1960,17:00,1.09
8/13/1960,18:00,1.49
8/13/1960,19:00,1.49
8/13/1960,20:00,0.99
8/13/1960,21:00,0.29
8/13/1960,22:00,-0.71
8/13/1960,23:00,-1.51
8/14/1960,0:00,-2.01
8/14/1960,1:00,-2.21
8/14/1960,2:00,-2.01
8/14/1960,3:00,-1.31
8/14/1960,4:00,-0.51
8/14/1960,5:00,0.29
8/14/1960,6:00,0.89
8/14/1960,7:00,0.99
8/14/1960,8:00,0.89
8/14/1960,9:00,0.19
8/14/1960,10:00,-0.51
8/14/1960,11:00,-1.41
8/14/1960,12:00,-2.11
8/14/1960,13:00,-2.31
8/14/1960,14:00,-2.11
8/14/1960,15:00,-1.51
8/14/1960,16:00,-0.71
8/14/1960,17:00,0.09
8/14/1960,18:00,0.79
8/14/1960,19:00,1.19
8/14/1960,20:00,1.19
8/14/1960,21:00,0.79
8/14/1960,22:00,0.09
8/14/1960,23:00,-0.71
