Date,Time (GMT),Verified (ft)
8/20/2021,15:24,-1.08
8/20/2021,15:30,-1.17
8/20/2021,15:36,-1.33
8/20/2021,15:42,-1.42
8/20/2021,15:48,-1.55
8/20/2021,15:54,-1.73
8/20/2021,16:00,-1.82
8/20/2021,16:06,-1.91
8/20/2021,16:12,-1.93
8/20/2021,16:18,-1.97
8/20/2021,16:24,-2.01
8/20/2021,16:30,-2.11
8/20/2021,16:36,-2.15
8/20/2021,16:42,-2.13
8/20/2021,16:48,-2.17
8/20/2021,16:54,-2.18
8/20/2021,17:00,-2.17
8/20/2021,17:06,-2.24
8/20/2021,17:12,-2.3
8/20/2021,17:18,-2.27
8/20/2021,17:24,-2.25
8/20/2021,17:30,-2.21
8/20/2021,17:36,-2.23
8/20/2021,17:42,-2.2
8/20/2021,17:48,-2.15
8/20/2021,17:54,-2.07
8/20/2021,18:00,-1.97
8/20/2021,18:06,-1.95
8/20/2021,18:12,-1.92
8/20/2021,18:18,-1.81
8/20/2021,18:24,-1.76
8/20/2021,18:30,-1.75
8/20/2021,18:36,-1.77
8/20/2021,18:42,-1.63
8/20/2021,18:48,-1.6
8/20/2021,18:54,-1.45
8/20/2021,19:00,-1.43
8/20/2021,19:06,-1.35
8/20/2021,19:12,-1.28
8/20/2021,19:18,-1.17
8/20/2021,19:24,-1.09
8/20/2021,19:30,-1.02
8/20/2021,19:36,-0.93
8/20/2021,19:42,-0.82
8/20/2021,19:48,-0.67
8/20/2021,19:54,-0.5
8/20/2021,20:00,-0.46
8/20/2021,20:06,-0.43
8/20/2021,20:12,-0.25
8/20/2021,20:18,-0.08
8/20/2021,20:24,0.09
8/20/2021,20:30,0.23
8/20/2021,20:36,0.36
8/20/2021,20:42,0.46
8/20/2021,20:48,0.57
8/20/2021,20:54,0.68
8/20/2021,21:00,0.84
8/20/2021,21:06,0.95
8/20/2021,21:12,1.09
8/20/2021,21:18,1.27
8/20/2021,21:24,1.48
8/20/2021,21:30,1.61
8/20/2021,21:36,1.73
8/20/2021,21:42,1.88
8/20/2021,21:48,2.01
8/20/2021,21:54,2.11
8/20/2021,22:00,2.2
8/20/2021,22:06,2.14
8/20/2021,22:12,2.22
8/20/2021,22:18,2.31
8/20/2021,22:24,2.44
8/20/2021,22:30,2.58
8/20/2021,22:36,2.67
8/20/2021,22:42,2.74
8/20/2021,22:48,2.84
8/20/2021,22:54,2.96
8/20/2021,23:00,3.02
8/20/2021,23:06,3.03
8/20/2021,23:12,3.05
8/20/2021,23:18,3.08
8/20/2021,23:24,3.1
8/20/2021,23:30,3.14
8/20/2021,23:36,3.13
8/20/2021,23:42,3.17
8/20/2021,23:48,3.22
8/20/2021,23:54,3.32
8/21/2021,0:00,3.34
8/21/2021,0:06,3.33
8/21/2021,0:12,3.28
8/21/2021,0:18,3.27
8/21/2021,0:24,3.27
8/21/2021,0:30,3.2
8/21/2021,0:36,3.22
8/21/2021,0:42,3.16
8/21/2021,0:48,3.15
8/21/2021,0:54,3.07
8/21/2021,1:00,3.05
8/21/2021,1:06,2.97
8/21/2021,1:12,2.89
8/21/2021,1:18,2.76
8/21/2021,1:24,2.64
8/21/2021,1:30,2.59
8/21/2021,1:36,2.51
8/21/2021,1:42,2.4
8/21/2021,1:48,2.35
8/21/2021,1:54,2.25
8/21/2021,2:00,2.2
8/21/2021,2:06,2.11
8/21/2021,2:12,2.03
8/21/2021,2:18,1.93
8/21/2021,2:24,1.78
8/21/2021,2:30,1.7
8/21/2021,2:36,1.58
8/21/2021,2:42,1.46
8/21/2021,2:48,1.36
8/21/2021,2:54,1.23
8/21/2021,3:00,1.08
8/21/2021,3:06,0.93
8/21/2021,3:12,0.8
8/21/2021,3:18,0.66
8/21/2021,3:24,0.51
8/21/2021,3:30,0.34
8/21/2021,3:36,0.21
8/21/2021,3:42,0.08
8/21/2021,3:48,-0.07
8/21/2021,3:54,-0.18
8/21/2021,4:00,-0.32
8/21/2021,4:06,-0.46
8/21/2021,4:12,-0.56
8/21/2021,4:18,-0.72
8/21/2021,4:24,-0.83
8/21/2021,4:30,-0.95
8/21/2021,4:36,-1.06
8/21/2021,4:42,-1.18
8/21/2021,4:48,-1.24
8/21/2021,4:54,-1.31
8/21/2021,5:00,-1.41
8/21/2021,5:06,-1.44
8/21/2021,5:12,-1.47
8/21/2021,5:18,-1.54
8/21/2021,5:24,-1.62
8/21/2021,5:30,-1.67
8/21/2021,5:36,-1.76
8/21/2021,5:42,-1.82
8/21/2021,5:48,-1.92
8/21/2021,5:54,-1.97
8/21/2021,6:00,-2.02
8/21/2021,6:06,-2
8/21/2021,6:12,-1.97
8/21/2021,6:18,-1.95
8/21/2021,6:24,-1.98
8/21/2021,6:30,-1.94
8/21/2021,6:36,-1.9
8/21/2021,6:42,-1.88
8/21/2021,6:48,-1.87
8/21/2021,6:54,-1.83
8/21/2021,7:00,-1.85
8/21/2021,7:06,-1.78
8/21/2021,7:12,-1.74
8/21/2021,7:18,-1.73
8/21/2021,7:24,-1.74
8/21/2021,7:30,-1.75
8/21/2021,7:36,-1.6
8/21/2021,7:42,-1.49
8/21/2021,7:48,-1.42
8/21/2021,7:54,-1.37
8/21/2021,8:00,-1.28
8/21/2021,8:06,-1.16
8/21/2021,8:12,-1.12
8/21/2021,8:18,-1.03
8/21/2021,8:24,-0.96
8/21/2021,8:30,-0.86
8/21/2021,8:36,-0.69
8/21/2021,8:42,-0.62
8/21/2021,8:48,-0.56
8/21/2021,8:54,-0.5
8/21/2021,9:00,-0.38
8/21/2021,9:06,-0.3
8/21/2021,9:12,-0.16
8/21/2021,9:18,-0.04
8/21/2021,9:24,0.06
8/21/2021,9:30,0.16
8/21/2021,9:36,0.29
8/21/2021,9:42,0.38
8/21/2021,9:48,0.46
8/21/2021,9:54,0.57
8/21/2021,10:00,0.67
8/21/2021,10:06,0.78
8/21/2021,10:12,0.89
8/21/2021,10:18,0.98
8/21/2021,10:24,1.09
8/21/2021,10:30,1.2
8/21/2021,10:36,1.25
8/21/2021,10:42,1.32
8/21/2021,10:48,1.41
8/21/2021,10:54,1.49
8/21/2021,11:00,1.57
8/21/2021,11:06,1.61
8/21/2021,11:12,1.7
8/21/2021,11:18,1.77
8/21/2021,11:24,1.79
8/21/2021,11:30,1.85
8/21/2021,11:36,1.9
8/21/2021,11:42,1.94
8/21/2021,11:48,1.99
8/21/2021,11:54,2.04
8/21/2021,12:00,2.08
8/21/2021,12:06,2.08
8/21/2021,12:12,2.07
8/21/2021,12:18,2.14
8/21/2021,12:24,2.19
8/21/2021,12:30,2.11
8/21/2021,12:36,2.1
8/21/2021,12:42,2.1
8/21/2021,12:48,2.18
8/21/2021,12:54,2.14
8/21/2021,13:00,2.13
8/21/2021,13:06,2.09
8/21/2021,13:12,2.08
8/21/2021,13:18,2.09
8/21/2021,13:24,2.04
8/21/2021,13:30,2.02
8/21/2021,13:36,1.9
8/21/2021,13:42,1.88
8/21/2021,13:48,1.81
8/21/2021,13:54,1.79
8/21/2021,14:00,1.68
8/21/2021,14:06,1.61
8/21/2021,14:12,1.56
8/21/2021,14:18,1.5
8/21/2021,14:24,1.45
8/21/2021,14:30,1.34
8/21/2021,14:36,1.22
8/21/2021,14:42,1.22
8/21/2021,14:48,1.06
8/21/2021,14:54,0.94
8/21/2021,15:00,0.76
8/21/2021,15:06,0.71
8/21/2021,15:12,0.59
8/21/2021,15:18,0.49
8/21/2021,15:24,0.44
8/21/2021,15:30,0.35
8/21/2021,15:36,0.23
8/21/2021,15:42,0.06
8/21/2021,15:48,-0.08
8/21/2021,15:54,-0.3
8/21/2021,16:00,-0.41
8/21/2021,16:06,-0.49
8/21/2021,16:12,-0.61
8/21/2021,16:18,-0.64
8/21/2021,16:24,-0.72
8/21/2021,16:30,-0.85
8/21/2021,16:36,-0.92
8/21/2021,16:42,-1.02
8/21/2021,16:48,-1.15
8/21/2021,16:54,-1.26
8/21/2021,17:00,-1.36
8/21/2021,17:06,-1.45
8/21/2021,17:12,-1.53
8/21/2021,17:18,-1.63
8/21/2021,17:24,-1.64
8/21/2021,17:30,-1.68
8/21/2021,17:36,-1.7
8/21/2021,17:42,-1.8
8/21/2021,17:48,-1.86
8/21/2021,17:54,-1.91
8/21/2021,18:00,-1.93
8/21/2021,18:06,-1.99
8/21/2021,18:12,-1.98
8/21/2021,18:18,-1.96
8/21/2021,18:24,-1.97
8/21/2021,18:30,-1.95
8/21/2021,18:36,-1.94
8/21/2021,18:42,-1.95
8/21/2021,18:48,-1.9
8/21/2021,18:54,-1.76
8/21/2021,19:00,-1.77
8/21/2021,19:06,-1.69
8/21/2021,19:12,-1.6
8/21/2021,19:18,-1.5
8/21/2021,19:24,-1.48
8/21/2021,19:30,-1.43
8/21/2021,19:36,-1.43
8/21/2021,19:42,-1.39
8/21/2021,19:48,-1.31
8/21/2021,19:54,-1.23
8/21/2021,20:00,-1.15
8/21/2021,20:06,-1
8/21/2021,20:12,-0.95
8/21/2021,20:18,-0.87
8/21/2021,20:24,-0.64
8/21/2021,20:30,-0.58
8/21/2021,20:36,-0.51
8/21/2021,20:42,-0.41
