Date,Time (GMT),Verified (ft)
7/22/2020,21:36,-1.57
7/22/2020,21:42,-1.47
7/22/2020,21:48,-1.43
7/22/2020,21:54,-1.36
7/22/2020,22:00,-1.31
7/22/2020,22:06,-1.23
7/22/2020,22:12,-1.17
7/22/2020,22:18,-1.09
7/22/2020,22:24,-1.01
7/22/2020,22:30,-0.9
7/22/2020,22:36,-0.78
7/22/2020,22:42,-0.67
7/22/2020,22:48,-0.41
7/22/2020,22:54,-0.28
7/22/2020,23:00,-0.11
7/22/2020,23:06,-0.09
7/22/2020,23:12,0.03
7/22/2020,23:18,-0.06
7/22/2020,23:24,0.08
7/22/2020,23:30,0.25
7/22/2020,23:36,0.45
7/22/2020,23:42,0.61
7/22/2020,23:48,0.76
7/22/2020,23:54,0.89
7/23/2020,0:00,1.02
7/23/2020,0:06,1.18
7/23/2020,0:12,1.28
7/23/2020,0:18,1.31
7/23/2020,0:24,1.4
7/23/2020,0:30,1.55
7/23/2020,0:36,1.73
7/23/2020,0:42,1.81
7/23/2020,0:48,1.89
7/23/2020,0:54,1.9
7/23/2020,1:00,2.01
7/23/2020,1:06,2.07
7/23/2020,1:12,2.17
7/23/2020,1:18,2.28
7/23/2020,1:24,2.43
7/23/2020,1:30,2.5
7/23/2020,1:36,2.58
7/23/2020,1:42,2.65
7/23/2020,1:48,2.71
7/23/2020,1:54,2.68
7/23/2020,2:00,2.73
7/23/2020,2:06,2.74
7/23/2020,2:12,2.74
7/23/2020,2:18,2.81
7/23/2020,2:24,2.91
7/23/2020,2:30,2.96
7/23/2020,2:36,3.02
7/23/2020,2:42,3.03
7/23/2020,2:48,3.02
7/23/2020,2:54,3.06
7/23/2020,3:00,3.05
7/23/2020,3:06,3.05
7/23/2020,3:12,3.06
7/23/2020,3:18,3.06
7/23/2020,3:24,3.08
7/23/2020,3:30,3.03
7/23/2020,3:36,3.05
7/23/2020,3:42,3.01
7/23/2020,3:48,3.01
7/23/2020,3:54,2.99
7/23/2020,4:00,2.93
7/23/2020,4:06,2.82
7/23/2020,4:12,2.71
7/23/2020,4:18,2.59
7/23/2020,4:24,2.51
7/23/2020,4:30,2.38
7/23/2020,4:36,2.25
7/23/2020,4:42,2.25
7/23/2020,4:48,2.17
7/23/2020,4:54,2.07
7/23/2020,5:00,1.97
7/23/2020,5:06,1.89
7/23/2020,5:12,1.78
7/23/2020,5:18,1.69
7/23/2020,5:24,1.63
7/23/2020,5:30,1.5
7/23/2020,5:36,1.4
7/23/2020,5:42,1.28
7/23/2020,5:48,1.14
7/23/2020,5:54,1.08
7/23/2020,6:00,0.94
7/23/2020,6:06,0.8
7/23/2020,6:12,0.71
7/23/2020,6:18,0.58
7/23/2020,6:24,0.51
7/23/2020,6:30,0.36
7/23/2020,6:36,0.25
7/23/2020,6:42,0.06
7/23/2020,6:48,-0.03
7/23/2020,6:54,-0.17
7/23/2020,7:00,-0.33
7/23/2020,7:06,-0.48
7/23/2020,7:12,-0.58
7/23/2020,7:18,-0.71
7/23/2020,7:24,-0.85
7/23/2020,7:30,-0.99
7/23/2020,7:36,-1.15
7/23/2020,7:42,-1.22
7/23/2020,7:48,-1.3
7/23/2020,7:54,-1.36
7/23/2020,8:00,-1.44
7/23/2020,8:06,-1.56
7/23/2020,8:12,-1.64
7/23/2020,8:18,-1.7
7/23/2020,8:24,-1.77
7/23/2020,8:30,-1.86
7/23/2020,8:36,-1.91
7/23/2020,8:42,-1.96
7/23/2020,8:48,-1.96
7/23/2020,8:54,-1.97
7/23/2020,9:00,-1.98
7/23/2020,9:06,-2.01
7/23/2020,9:12,-2.03
7/23/2020,9:18,-1.94
7/23/2020,9:24,-1.96
7/23/2020,9:30,-1.93
7/23/2020,9:36,-1.92
7/23/2020,9:42,-1.93
7/23/2020,9:48,-1.92
7/23/2020,9:54,-1.92
7/23/2020,10:00,-1.84
7/23/2020,10:06,-1.85
7/23/2020,10:12,-1.8
7/23/2020,10:18,-1.78
7/23/2020,10:24,-1.73
7/23/2020,10:30,-1.69
7/23/2020,10:36,-1.66
7/23/2020,10:42,-1.62
7/23/2020,10:48,-1.56
7/23/2020,10:54,-1.48
7/23/2020,11:00,-1.4
7/23/2020,11:06,-1.32
7/23/2020,11:12,-1.27
7/23/2020,11:18,-1.19
7/23/2020,11:24,-1.12
7/23/2020,11:30,-1.02
7/23/2020,11:36,-0.92
7/23/2020,11:42,-0.8
7/23/2020,11:48,-0.67
7/23/2020,11:54,-0.56
7/23/2020,12:00,-0.44
7/23/2020,12:06,-0.29
7/23/2020,12:12,-0.18
7/23/2020,12:18,-0.08
7/23/2020,12:24,0.02
7/23/2020,12:30,0.03
7/23/2020,12:36,0.2
7/23/2020,12:42,0.33
7/23/2020,12:48,0.47
7/23/2020,12:54,0.65
7/23/2020,13:00,0.73
7/23/2020,13:06,0.86
7/23/2020,13:12,0.95
7/23/2020,13:18,1.07
7/23/2020,13:24,1.16
7/23/2020,13:30,1.32
7/23/2020,13:36,1.39
7/23/2020,13:42,1.48
7/23/2020,13:48,1.58
7/23/2020,13:54,1.69
7/23/2020,14:00,1.76
7/23/2020,14:06,1.79
7/23/2020,14:12,1.83
7/23/2020,14:18,1.91
7/23/2020,14:24,1.98
7/23/2020,14:30,2.03
7/23/2020,14:36,2.1
7/23/2020,14:42,2.12
7/23/2020,14:48,2.16
7/23/2020,14:54,2.2
7/23/2020,15:00,2.22
7/23/2020,15:06,2.26
7/23/2020,15:12,2.27
7/23/2020,15:18,2.27
7/23/2020,15:24,2.3
7/23/2020,15:30,2.29
7/23/2020,15:36,2.26
7/23/2020,15:42,2.24
7/23/2020,15:48,2.21
7/23/2020,15:54,2.16
7/23/2020,16:00,2.08
7/23/2020,16:06,1.97
7/23/2020,16:12,1.99
7/23/2020,16:18,1.95
7/23/2020,16:24,1.99
7/23/2020,16:30,1.91
7/23/2020,16:36,1.85
7/23/2020,16:42,1.77
7/23/2020,16:48,1.71
7/23/2020,16:54,1.64
7/23/2020,17:00,1.57
7/23/2020,17:06,1.48
7/23/2020,17:12,1.4
7/23/2020,17:18,1.33
7/23/2020,17:24,1.27
7/23/2020,17:30,1.15
7/23/2020,17:36,1.06
7/23/2020,17:42,0.95
7/23/2020,17:48,0.87
7/23/2020,17:54,0.71
7/23/2020,18:00,0.58
