Date,Time (GMT),Verified (ft)
9/1/1999,23:30,-0.94
9/1/1999,23:36,-0.92
9/1/1999,23:42,-0.95
9/1/1999,23:48,-0.99
9/1/1999,23:54,-0.99
9/2/1999,0:00,-1.03
9/2/1999,0:06,-1.03
9/2/1999,0:12,-1
9/2/1999,0:18,-0.98
9/2/1999,0:24,-0.99
9/2/1999,0:30,-1
9/2/1999,0:36,-0.93
9/2/1999,0:42,-0.92
9/2/1999,0:48,-0.87
9/2/1999,0:54,-0.81
9/2/1999,1:00,-0.82
9/2/1999,1:06,-0.83
9/2/1999,1:12,-0.79
9/2/1999,1:18,-0.75
9/2/1999,1:24,-0.71
9/2/1999,1:30,-0.62
9/2/1999,1:36,-0.51
9/2/1999,1:42,-0.44
9/2/1999,1:48,-0.39
9/2/1999,1:54,-0.34
9/2/1999,2:00,-0.24
9/2/1999,2:06,-0.13
9/2/1999,2:12,-0.06
9/2/1999,2:18,0.03
9/2/1999,2:24,0.11
9/2/1999,2:30,0.2
9/2/1999,2:36,0.29
9/2/1999,2:42,0.4
9/2/1999,2:48,0.49
9/2/1999,2:54,0.56
9/2/1999,3:00,0.68
9/2/1999,3:06,0.74
9/2/1999,3:12,0.79
9/2/1999,3:18,0.9
9/2/1999,3:24,0.98
9/2/1999,3:30,1.14
9/2/1999,3:36,1.19
9/2/1999,3:42,1.3
9/2/1999,3:48,1.36
9/2/1999,3:54,1.44
9/2/1999,4:00,1.55
9/2/1999,4:06,1.6
9/2/1999,4:12,1.65
9/2/1999,4:18,1.73
9/2/1999,4:24,1.8
9/2/1999,4:30,1.89
9/2/1999,4:36,1.93
9/2/1999,4:42,2
9/2/1999,4:48,2.01
9/2/1999,4:54,2.08
9/2/1999,5:00,2.12
9/2/1999,5:06,2.18
9/2/1999,5:12,2.22
9/2/1999,5:18,2.25
9/2/1999,5:24,2.31
9/2/1999,5:30,2.35
9/2/1999,5:36,2.33
9/2/1999,5:42,2.35
9/2/1999,5:48,2.38
9/2/1999,5:54,2.43
9/2/1999,6:00,2.42
9/2/1999,6:06,2.42
9/2/1999,6:12,2.38
9/2/1999,6:18,2.38
9/2/1999,6:24,2.38
9/2/1999,6:30,2.39
9/2/1999,6:36,2.36
9/2/1999,6:42,2.36
9/2/1999,6:48,2.37
9/2/1999,6:54,2.33
9/2/1999,7:00,2.26
9/2/1999,7:06,2.19
9/2/1999,7:12,2.16
9/2/1999,7:18,2.1
9/2/1999,7:24,2.06
9/2/1999,7:30,2.01
9/2/1999,7:36,1.96
9/2/1999,7:42,1.89
9/2/1999,7:48,1.85
9/2/1999,7:54,1.81
9/2/1999,8:00,1.74
9/2/1999,8:06,1.64
9/2/1999,8:12,1.58
9/2/1999,8:18,1.53
9/2/1999,8:24,1.44
9/2/1999,8:30,1.32
9/2/1999,8:36,1.2
9/2/1999,8:42,1.13
9/2/1999,8:48,1.06
9/2/1999,8:54,0.96
9/2/1999,9:00,0.85
9/2/1999,9:06,0.76
9/2/1999,9:12,0.64
9/2/1999,9:18,0.53
9/2/1999,9:24,0.41
9/2/1999,9:30,0.34
9/2/1999,9:36,0.21
9/2/1999,9:42,0.13
9/2/1999,9:48,0.01
9/2/1999,9:54,-0.09
9/2/1999,10:00,-0.18
9/2/1999,10:06,-0.3
9/2/1999,10:12,-0.39
9/2/1999,10:18,-0.5
9/2/1999,10:24,-0.62
9/2/1999,10:30,-0.69
9/2/1999,10:36,-0.78
9/2/1999,10:42,-0.91
9/2/1999,10:48,-0.97
9/2/1999,10:54,-1.02
9/2/1999,11:00,-1.08
9/2/1999,11:06,-1.11
9/2/1999,11:12,-1.19
9/2/1999,11:18,-1.25
9/2/1999,11:24,-1.3
9/2/1999,11:30,-1.34
9/2/1999,11:36,-1.36
9/2/1999,11:42,-1.4
9/2/1999,11:48,-1.44
9/2/1999,11:54,-1.45
9/2/1999,12:00,-1.45
9/2/1999,12:06,-1.44
9/2/1999,12:12,-1.47
9/2/1999,12:18,-1.48
9/2/1999,12:24,-1.43
9/2/1999,12:30,-1.38
9/2/1999,12:36,-1.34
9/2/1999,12:42,-1.35
9/2/1999,12:48,-1.3
9/2/1999,12:54,-1.3
9/2/1999,13:00,-1.22
9/2/1999,13:06,-1.14
9/2/1999,13:12,-1.1
9/2/1999,13:18,-1.08
9/2/1999,13:24,-1.04
9/2/1999,13:30,-0.98
9/2/1999,13:36,-0.89
9/2/1999,13:42,-0.83
9/2/1999,13:48,-0.76
9/2/1999,13:54,-0.69
9/2/1999,14:00,-0.64
9/2/1999,14:06,-0.56
9/2/1999,14:12,-0.49
9/2/1999,14:18,-0.39
9/2/1999,14:24,-0.27
9/2/1999,14:30,-0.18
9/2/1999,14:36,-0.07
9/2/1999,14:42,0
9/2/1999,14:48,0.09
9/2/1999,14:54,0.2
9/2/1999,15:00,0.32
9/2/1999,15:06,0.42
9/2/1999,15:12,0.43
9/2/1999,15:18,0.54
9/2/1999,15:24,0.66
9/2/1999,15:30,0.83
9/2/1999,15:36,0.94
9/2/1999,15:42,1.04
9/2/1999,15:48,1.1
9/2/1999,15:54,1.23
9/2/1999,16:00,1.28
9/2/1999,16:06,1.43
9/2/1999,16:12,1.54
9/2/1999,16:18,1.64
9/2/1999,16:24,1.73
9/2/1999,16:30,1.82
9/2/1999,16:36,1.89
9/2/1999,16:42,1.96
9/2/1999,16:48,2.05
9/2/1999,16:54,2.11
9/2/1999,17:00,2.17
9/2/1999,17:06,2.26
9/2/1999,17:12,2.33
9/2/1999,17:18,2.4
9/2/1999,17:24,2.47
9/2/1999,17:30,2.47
9/2/1999,17:36,2.53
9/2/1999,17:42,2.59
9/2/1999,17:48,2.64
9/2/1999,17:54,2.66
9/2/1999,18:00,2.7
9/2/1999,18:06,2.74
9/2/1999,18:12,2.76
9/2/1999,18:18,2.8
9/2/1999,18:24,2.78
9/2/1999,18:30,2.78
9/2/1999,18:36,2.84
9/2/1999,18:42,2.83
9/2/1999,18:48,2.82
9/2/1999,18:54,2.81
9/2/1999,19:00,2.76
9/2/1999,19:06,2.72
9/2/1999,19:12,2.69
9/2/1999,19:18,2.64
9/2/1999,19:24,2.58
9/2/1999,19:30,2.57
9/2/1999,19:36,2.53
9/2/1999,19:42,2.48
9/2/1999,19:48,2.4
9/2/1999,19:54,2.36
9/2/1999,20:00,2.31
9/2/1999,20:06,2.28
9/2/1999,20:12,2.25
9/2/1999,20:18,2.21
9/2/1999,20:24,2.15
9/2/1999,20:30,2.05
9/2/1999,20:36,1.96
9/2/1999,20:42,1.83
9/2/1999,20:48,1.68
9/2/1999,20:54,1.56
9/2/1999,21:00,1.52
9/2/1999,21:06,1.46
9/2/1999,21:12,1.37
9/2/1999,21:18,1.26
9/2/1999,21:24,1.16
9/2/1999,21:30,1.08
9/2/1999,21:36,0.97
9/2/1999,21:42,0.86
9/2/1999,21:48,0.71
9/2/1999,21:54,0.62
9/2/1999,22:00,0.5
9/2/1999,22:06,0.46
9/2/1999,22:12,0.34
9/2/1999,22:18,0.21
9/2/1999,22:24,0.06
9/2/1999,22:30,-0.02
9/2/1999,22:36,-0.12
9/2/1999,22:42,-0.24
9/2/1999,22:48,-0.33
9/2/1999,22:54,-0.38
9/2/1999,23:00,-0.48
9/2/1999,23:06,-0.55
9/2/1999,23:12,-0.63
9/2/1999,23:18,-0.72
9/2/1999,23:24,-0.82
9/2/1999,23:30,-0.88
9/2/1999,23:36,-0.95
9/2/1999,23:42,-0.99
9/2/1999,23:48,-1.05
9/2/1999,23:54,-1.1
9/3/1999,0:00,-1.17
9/3/1999,0:06,-1.29
9/3/1999,0:12,-1.29
9/3/1999,0:18,-1.3
9/3/1999,0:24,-1.28
9/3/1999,0:30,-1.35
9/3/1999,0:36,-1.41
9/3/1999,0:42,-1.42
9/3/1999,0:48,-1.45
9/3/1999,0:54,-1.44
9/3/1999,1:00,-1.49
9/3/1999,1:06,-1.49
9/3/1999,1:12,-1.51
9/3/1999,1:18,-1.52
9/3/1999,1:24,-1.5
9/3/1999,1:30,-1.41
9/3/1999,1:36,-1.37
9/3/1999,1:42,-1.31
9/3/1999,1:48,-1.27
9/3/1999,1:54,-1.23
9/3/1999,2:00,-1.18
9/3/1999,2:06,-1.16
9/3/1999,2:12,-1.13
9/3/1999,2:18,-1.09
9/3/1999,2:24,-1.05
9/3/1999,2:30,-0.96
9/3/1999,2:36,-0.91
9/3/1999,2:42,-0.88
9/3/1999,2:48,-0.8
9/3/1999,2:54,-0.73
9/3/1999,3:00,-0.67
9/3/1999,3:06,-0.59
9/3/1999,3:12,-0.5
9/3/1999,3:18,-0.44
9/3/1999,3:24,-0.36
9/3/1999,3:30,-0.28
9/3/1999,3:36,-0.19
9/3/1999,3:42,-0.13
9/3/1999,3:48,-0.04
9/3/1999,3:54,0.09
9/3/1999,4:00,0.16
9/3/1999,4:06,0.26
9/3/1999,4:12,0.34
9/3/1999,4:18,0.43
9/3/1999,4:24,0.52
9/3/1999,4:30,0.62
9/3/1999,4:36,0.7
9/3/1999,4:42,0.77
9/3/1999,4:48,0.86
9/3/1999,4:54,0.93
9/3/1999,5:00,0.98
9/3/1999,5:06,1.07
9/3/1999,5:12,1.18
9/3/1999,5:18,1.29
9/3/1999,5:24,1.34
9/3/1999,5:30,1.4
9/3/1999,5:36,1.44
9/3/1999,5:42,1.47
9/3/1999,5:48,1.51
9/3/1999,5:54,1.53
9/3/1999,6:00,1.56
9/3/1999,6:06,1.62
9/3/1999,6:12,1.68
9/3/1999,6:18,1.73
9/3/1999,6:24,1.77
9/3/1999,6:30,1.78
9/3/1999,6:36,1.81
9/3/1999,6:42,1.82
9/3/1999,6:48,1.84
9/3/1999,6:54,1.87
9/3/1999,7:00,1.85
9/3/1999,7:06,1.84
9/3/1999,7:12,1.82
9/3/1999,7:18,1.79
9/3/1999,7:24,1.78
9/3/1999,7:30,1.77
9/3/1999,7:36,1.77
9/3/1999,7:42,1.76
9/3/1999,7:48,1.77
9/3/1999,7:54,1.74
9/3/1999,8:00,1.71
9/3/1999,8:06,1.66
9/3/1999,8:12,1.6
